type,caption,hashtags,mentions,commentsCount,firstComment,latestComments,likesCount,timestamp,videoViewCount,videoPlayCount,videoDuration
Video,"Your support can help current Fellows like Burnaur make it to the finish line. A bi-weekly gift of $15 (or a monthly gift of $30) can help provide a Fellow with what they need to advance their careers in the tech sector.

Link in Bio

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",Atlanta,[],1.0,Promote it ON 🗽@NEWYORK_vibez_,"[{'id': '18333718399034383', 'text': 'Promote it ON 🗽@NEWYORK_vibez_', 'ownerUsername': 'selja_ssg', 'timestamp': '2022-12-15T23:32:31.000Z', 'likesCount': 0}]",22.0,2022-12-15 23:28:49+00:00,132.0,350.0,130.5
Video,"Your support can help current Fellows like Burnaur make it to the finish line. A bi-weekly gift of $15 (or a monthly gift of $30) can help provide a Fellow with what they need to advance their careers in the tech sector.

Link in Bio

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",GivingTuesday,[],1.0,Promote it ON 🗽@NEWYORK_vibez_,"[{'id': '18333718399034383', 'text': 'Promote it ON 🗽@NEWYORK_vibez_', 'ownerUsername': 'selja_ssg', 'timestamp': '2022-12-15T23:32:31.000Z', 'likesCount': 0}]",22.0,2022-12-15 23:28:49+00:00,132.0,350.0,130.5
Video,"Your support can help current Fellows like Burnaur make it to the finish line. A bi-weekly gift of $15 (or a monthly gift of $30) can help provide a Fellow with what they need to advance their careers in the tech sector.

Link in Bio

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",NonProfit,[],1.0,Promote it ON 🗽@NEWYORK_vibez_,"[{'id': '18333718399034383', 'text': 'Promote it ON 🗽@NEWYORK_vibez_', 'ownerUsername': 'selja_ssg', 'timestamp': '2022-12-15T23:32:31.000Z', 'likesCount': 0}]",22.0,2022-12-15 23:28:49+00:00,132.0,350.0,130.5
Video,"Your support can help current Fellows like Burnaur make it to the finish line. A bi-weekly gift of $15 (or a monthly gift of $30) can help provide a Fellow with what they need to advance their careers in the tech sector.

Link in Bio

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",GivingSeason,[],1.0,Promote it ON 🗽@NEWYORK_vibez_,"[{'id': '18333718399034383', 'text': 'Promote it ON 🗽@NEWYORK_vibez_', 'ownerUsername': 'selja_ssg', 'timestamp': '2022-12-15T23:32:31.000Z', 'likesCount': 0}]",22.0,2022-12-15 23:28:49+00:00,132.0,350.0,130.5
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",TechTalent,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",jobseekers,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",TechRoles,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",ExpandOpportunity,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",GivingWeek,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",Newark,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",LosAngeles,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",Atlanta,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",GivingTuesday,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",NonProfit,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"Thank you so much to Accenture for hosting us at our first Corporate Partners Reception! Finding, Retaining, and Advancing #TechTalent is an ongoing conversation that is critical for a diverse sector. We look forward to empowering more Black & Brown low-income #jobseekers into #TechRoles with the support of corporate partners.

#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",GivingSeason,[],1.0,👏👏👏,"[{'id': '18200653387172633', 'text': '👏👏👏', 'ownerUsername': 'juanalberto8', 'timestamp': '2022-12-02T19:46:00.000Z', 'likesCount': 1}]",20.0,2022-12-02 18:45:28+00:00,116.0,362.0,105.349
Video,"We’re so excited for great things to come on the #westcoast! Our Fellows first cohort of #LA Fellows are completing the first phase of coursework before the holidays. Invest in Fellows like Edward to gain the #skills, #career coaching, #certifications, and wrap-around support they need to be successful throughout their journey to secure and sustain a career in #tech.

#ExpandOpportunity #GivingWeek #Newark #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate",westcoast!,[],6.0,"𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ 
𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ 
𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$
𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ 
𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)","[{'id': '17938979783357902', 'text': '𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ \n𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ \n𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$\n𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ \n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'marapservice', 'timestamp': '2022-12-14T04:08:12.000Z', 'likesCount': 0}, {'id': '18053848285369915', 'text': '𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟓𝟎$\n𝟏𝟎,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟗𝟎$\n𝟏𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟏𝟑𝟎$\n𝟏,𝟎𝟎𝟎 𝐀𝐮𝐭𝐨𝐋𝐢𝐤𝐞𝐬 𝐌𝐨𝐧𝐭𝐡𝐥𝐲 𝟔𝟎$\n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'miglihsocial1', 'timestamp': '2022-12-13T22:53:23.000Z', 'likesCount': 0}, {'id': '17953994777133218', 'text': '🙌🙌🙌🙌🔥', 'ownerUsername': 'madison_ave_moe', 'timestamp': '2022-12-13T20:06:44.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17854306832847314', 'text': 'SEND PIC ON @LOS.ANGELES.LiFES', 'ownerUsername': 'nanak_naam1', 'timestamp': '2022-12-13T19:47:43.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17963475400982855', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:36.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}, {'id': '17982508648779706', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:35.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}]",36.0,2022-12-13 19:35:41+00:00,161.0,489.0,122.133
Video,"We’re so excited for great things to come on the #westcoast! Our Fellows first cohort of #LA Fellows are completing the first phase of coursework before the holidays. Invest in Fellows like Edward to gain the #skills, #career coaching, #certifications, and wrap-around support they need to be successful throughout their journey to secure and sustain a career in #tech.

#ExpandOpportunity #GivingWeek #Newark #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate",LA,[],6.0,"𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ 
𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ 
𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$
𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ 
𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)","[{'id': '17938979783357902', 'text': '𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ \n𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ \n𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$\n𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ \n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'marapservice', 'timestamp': '2022-12-14T04:08:12.000Z', 'likesCount': 0}, {'id': '18053848285369915', 'text': '𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟓𝟎$\n𝟏𝟎,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟗𝟎$\n𝟏𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟏𝟑𝟎$\n𝟏,𝟎𝟎𝟎 𝐀𝐮𝐭𝐨𝐋𝐢𝐤𝐞𝐬 𝐌𝐨𝐧𝐭𝐡𝐥𝐲 𝟔𝟎$\n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'miglihsocial1', 'timestamp': '2022-12-13T22:53:23.000Z', 'likesCount': 0}, {'id': '17953994777133218', 'text': '🙌🙌🙌🙌🔥', 'ownerUsername': 'madison_ave_moe', 'timestamp': '2022-12-13T20:06:44.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17854306832847314', 'text': 'SEND PIC ON @LOS.ANGELES.LiFES', 'ownerUsername': 'nanak_naam1', 'timestamp': '2022-12-13T19:47:43.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17963475400982855', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:36.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}, {'id': '17982508648779706', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:35.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}]",36.0,2022-12-13 19:35:41+00:00,161.0,489.0,122.133
Video,"We’re so excited for great things to come on the #westcoast! Our Fellows first cohort of #LA Fellows are completing the first phase of coursework before the holidays. Invest in Fellows like Edward to gain the #skills, #career coaching, #certifications, and wrap-around support they need to be successful throughout their journey to secure and sustain a career in #tech.

#ExpandOpportunity #GivingWeek #Newark #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate","skills,",[],6.0,"𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ 
𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ 
𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$
𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ 
𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)","[{'id': '17938979783357902', 'text': '𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ \n𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ \n𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$\n𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ \n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'marapservice', 'timestamp': '2022-12-14T04:08:12.000Z', 'likesCount': 0}, {'id': '18053848285369915', 'text': '𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟓𝟎$\n𝟏𝟎,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟗𝟎$\n𝟏𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟏𝟑𝟎$\n𝟏,𝟎𝟎𝟎 𝐀𝐮𝐭𝐨𝐋𝐢𝐤𝐞𝐬 𝐌𝐨𝐧𝐭𝐡𝐥𝐲 𝟔𝟎$\n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'miglihsocial1', 'timestamp': '2022-12-13T22:53:23.000Z', 'likesCount': 0}, {'id': '17953994777133218', 'text': '🙌🙌🙌🙌🔥', 'ownerUsername': 'madison_ave_moe', 'timestamp': '2022-12-13T20:06:44.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17854306832847314', 'text': 'SEND PIC ON @LOS.ANGELES.LiFES', 'ownerUsername': 'nanak_naam1', 'timestamp': '2022-12-13T19:47:43.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17963475400982855', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:36.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}, {'id': '17982508648779706', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:35.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}]",36.0,2022-12-13 19:35:41+00:00,161.0,489.0,122.133
Video,"We’re so excited for great things to come on the #westcoast! Our Fellows first cohort of #LA Fellows are completing the first phase of coursework before the holidays. Invest in Fellows like Edward to gain the #skills, #career coaching, #certifications, and wrap-around support they need to be successful throughout their journey to secure and sustain a career in #tech.

#ExpandOpportunity #GivingWeek #Newark #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate",career,[],6.0,"𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ 
𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ 
𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$
𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ 
𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)","[{'id': '17938979783357902', 'text': '𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟒𝟎$ \n𝟏𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟕𝟎$ \n𝟏𝟓,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟎𝟎$\n𝟐𝟎,𝟎𝟎𝟎 𝑭𝒐𝒍𝒍𝒐𝒘𝒓𝒔 𝟏𝟑𝟎$ \n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'marapservice', 'timestamp': '2022-12-14T04:08:12.000Z', 'likesCount': 0}, {'id': '18053848285369915', 'text': '𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟓𝟎$\n𝟏𝟎,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟗𝟎$\n𝟏𝟓,𝟎𝟎𝟎 𝐅𝐨𝐥𝐥𝐨𝐰𝐫𝐬 𝟏𝟑𝟎$\n𝟏,𝟎𝟎𝟎 𝐀𝐮𝐭𝐨𝐋𝐢𝐤𝐞𝐬 𝐌𝐨𝐧𝐭𝐡𝐥𝐲 𝟔𝟎$\n𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗢𝗻𝗹𝘆 𝗪𝗵𝗮𝘁𝘀𝗮𝗽𝗽 (𝗟𝗶𝗻𝗸 𝗢𝗻 𝗣𝗿𝗼𝗳𝗶𝗹𝗲)', 'ownerUsername': 'miglihsocial1', 'timestamp': '2022-12-13T22:53:23.000Z', 'likesCount': 0}, {'id': '17953994777133218', 'text': '🙌🙌🙌🙌🔥', 'ownerUsername': 'madison_ave_moe', 'timestamp': '2022-12-13T20:06:44.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17854306832847314', 'text': 'SEND PIC ON @LOS.ANGELES.LiFES', 'ownerUsername': 'nanak_naam1', 'timestamp': '2022-12-13T19:47:43.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 1}, {'id': '17963475400982855', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:36.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}, {'id': '17982508648779706', 'text': 'Send pic on @empirepromo.__', 'ownerUsername': 'tvtvtv30009', 'timestamp': '2022-12-13T19:39:35.000Z', 'repliesCount': 0, 'replies': [], 'likesCount': 0}]",36.0,2022-12-13 19:35:41+00:00,161.0,489.0,122.133
