,Date,User,Tweet,Likes,Comments,Retweets,Views
177,2022-05-12 15:30:38+00:00,TheKnowledgeHou,"Residents of #Westchester! Join us for an info session on all our #Coding programs! Tonight at 6pm est (3pm pst). Register: https://t.co/10Iu8EIPW2
.
.
.
#IT
@GuidanceCenterW @MtVernonLibrary @Westhab1981 @wpyouthbureau @MountVernonCofC @ysow4youth @westchestergov @MVYouthBureau https://t.co/AxuC8E2xhQ",1,0,1,
178,2022-05-11 19:30:10+00:00,TheKnowledgeHou,"It’s never too late to consider making the shift to a new career in #tech. The tech industry has a lot to offer &amp; TKH will help you access these opportunities.
Applications open until May 31, 2022. Apply today!
#ExpandOpportunity #techcareers #CareerChange #Coding #KnowledgePays https://t.co/obK9d3BmhF",3,0,1,
179,2022-05-11 16:28:16+00:00,TheKnowledgeHou,"Join us tonight for our #programming workshop, Digital Literacy 201! Learn the basics to #coding.

Sign up using the link: https://t.co/vFDJD7wYrp

#ExpandOpportunity #Workshop #CodingWorkshop #Stem #techbasics #digitalliteracy #KnowledgePays #coding https://t.co/7HDmDQ0HrT",1,0,1,
180,2022-05-10 20:31:58+00:00,TheKnowledgeHou,"Cyberspace is all around us, every day.
TKH provides the opportunities to help aspiring technologist protect the #techworkforce.
Applications are open for #Cybersecurity &amp; our other tracks until May 31, 2022. Apply!
#ExpandOpportunity #TechProgram #LosAngeles #KnowledgePays https://t.co/7eWtMesrFP",1,0,0,
181,2022-05-08 20:00:34+00:00,TheKnowledgeHou,"Our #programming workshop, Digital Literacy 201 is coming up every Wednesday for the rest of May!

Sign up using the link: https://t.co/vFDJD7fn2P

#ExpandOpportunity #Workshop #CodingWorkshop #Stem #techbasics #digitalliteracy #KnowledgePays #coding https://t.co/FGfJsBwIi1",4,0,2,
182,2022-05-08 14:02:53+00:00,TheKnowledgeHou,"Congrats to this week's early accepted students for our 2022 Karim Kharbouch Coding Fellowship!
Deadline is May 31st. Apply Now.
#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles #KKCF2022 #KnowledgePays #FreeCoding #HighSchoolPrograms #highschool https://t.co/sUppHqsxhk",2,0,0,
183,2022-05-06 16:20:42+00:00,TheKnowledgeHou,"Building a #Tech Workforce in #LA is rescheduled for June 7th, 6p PT!
Due to the rise of Covid, TKH changed the date to keep public safety priority.
Already RSVP'd? Don’t have to do it again!
Not available? Email media@theknowledgehouse.org
Want to attend? https://t.co/ET3mGpRxDS https://t.co/APlJj4FZ7z",2,0,1,
184,2022-05-06 13:00:33+00:00,TheKnowledgeHou,"TKH is teaming up with @Bloomberg for our 2nd annual Hack of Knowledge: a hackathon weekend of #coding, problem-solving, &amp; team-building with our fellows!

#ExpandOpportunity #HackOfKnowledge #UXUI #Freetech #Hacking #KnowledgePays #Tech #FreeOpportunities #STEM #futuretechbosses https://t.co/AvvKmUp9Fb",1,0,0,
185,2022-05-05 15:40:51+00:00,TheKnowledgeHou,"Calling all residents of #Westchester!
If you're interested in a career in #tech, come out to our info session to hear more about our innovative programs.
RSVP: https://t.co/10Iu8EIPW2
#ExpandOpportunity #Coding #CodingInfo #FreeOpportunities #STEM #KKCF #IF #KnowledgePays #IT https://t.co/giPaNByfX2",2,0,0,
186,2022-05-04 17:00:15+00:00,TheKnowledgeHou,"The Knowledge House is filling the gap in the #DigitalDivide!

Applications are open now until May 31, 2022. Apply today! 

#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles #KKCF2022 #KnowledgePay #FreeTechPrograms #maythe4thbewithyou https://t.co/EjMni7RkMd",1,0,0,
187,2022-05-03 18:30:11+00:00,TheKnowledgeHou,"We're featuring Cornel Duhaney, a #DataScience #Innovation Fellow, for #StudentSpotlight!
Our teachers shared that he demonstrates TKH's core values of growth mindset and empowerment and has been inspiring &amp; encouraging.
Congrats!
#ExpandOpportuntiy #CodingFellow #IF2022 #tech https://t.co/Fp3ghObUjw",2,0,1,
188,2022-05-02 17:03:50+00:00,TheKnowledgeHou,"Join us at the Schomburg on May 17th for a screening of The Patterson: Another Bronx Tale, a new doc about #NYCHA housing. Get your tickets: https://t.co/kWDupiPfng

#ExpandOpportunity #nycfilm #nycdocumentary #thepatterson #harlem #bronx #bronxfilm #harlemfilmfestival https://t.co/m95qxqnPDe",1,0,0,
189,2022-04-29 20:01:30+00:00,TheKnowledgeHou,"Time for #StaffoftheMonth, Communication &amp; Design Specialist, Alondra Diaz!
She's been working unceasingly to create designs for not only social media, but has refreshed all of our collateral.
Thanks @Alondra70607119!
#ExpandOpportunity #StaffAppreciationDay #GraphicDesigner https://t.co/AYm7NihYdy",1,0,0,
190,2022-04-29 16:02:42+00:00,TheKnowledgeHou,"We’ll be announcing early admitted 2022 KKCF fellows next week!
Our 2022 Karim Kharbouch #Coding Fellowship is completely #free &amp; available to #highschool students. Apply today!

#ExpandOpportunity #Tech #TechProgram #Bronx #Newark #Atlanta #LosAngeles #KnowledgePays #FreeCoding https://t.co/HpNx1v8TLd",4,0,2,
191,2022-04-28 15:25:51+00:00,TheKnowledgeHou,"It's time for action! @SHEWinsNJ
TKH provides the education, the resources, &amp; the opportunities to become a part of the #techworkforce.
Apply today! 
#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles #KKCF2022 #KnowledgePay https://t.co/VHSi52UUwQ",5,0,2,
192,2022-04-27 20:01:28+00:00,TheKnowledgeHou,"We are very excited for TKH's own Program Manager, Camila Valentin, on being a New York Class of 2022 @LeadersOfColor_!

Congratulations &amp; we hope you continue to bring change to the community and in our Fellows' lives.

#ExpandOpportunity #Leadership #LeadByExample #Tech https://t.co/bRQ1spoplC",4,0,0,
193,2022-04-27 15:40:56+00:00,TheKnowledgeHou,"We were on the @couponqueenpin podcast! Tune in and learn how you can join our 2022 #tech fellowships. #KnowledgePays and coupons save.

Episode link: https://t.co/chpGATOqVJ

#ExpandOpportunity #podcast #interview #spotifypodcast #computers #cqpmoments #Techprograms #Freecoding https://t.co/Zvbx2Jr1PQ",2,0,0,
194,2022-04-22 20:01:25+00:00,TheKnowledgeHou,"Calling #highschool students in #NewYork, #LosAngeles, #Newark and #Atlanta! Have you applied to our 2022 Karim Kharbouch Coding Fellowship Program yet?
Applications are open now until May 31, 2022. 
#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #KKCF2022 #KnowledgePays https://t.co/qQH5pBQR4G",2,0,0,
195,2022-04-21 19:10:03+00:00,TheKnowledgeHou,"For our Volunteer Spotlight this week, we're honored to highlight Ryan Swartz. Thank you for dedicating your time &amp; energy to upskill our Fellows in preparation for job interviews. 

#ExpandOpportunity #volunteer #community #nonprofit #giveback #NationalVolunteerMonth https://t.co/CqFq57UNSk",1,0,0,
196,2022-04-20 20:30:08+00:00,TheKnowledgeHou,"We had a wonderful information session with New Village Girls Academy &amp; had some students apply for our KKCF program on the spot!
Thank you for opening your space for us.

#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles #KKCF2022 #KnowledgePays https://t.co/Xi1soLkmO1",1,0,0,
197,2022-04-19 22:53:30+00:00,TheKnowledgeHou,"Join us for another workshop! We'll be discussing how to negotiate #salary that can help you tactfully and confidently ask for what you want. 
RSVP: https://t.co/4m2rEe96yK

#ExpandOpportunity #Workshop #JobWorkshop #SalaryNegotiation #WorkBenefits https://t.co/W0EPfZkehw",1,0,0,
198,2022-04-13 17:30:14+00:00,TheKnowledgeHou,"In honor of #nationalvolunteermonth, we are recognizing, commending and applauding all of our volunteers!

This week, we want to highlight Robert Crowder. Thank you!

#ExpandOpportunity #volunteer #community #volunteering #nonprofit #giveback #socialimpact https://t.co/vSlViDZPne",2,0,0,
199,2022-04-11 20:00:02+00:00,TheKnowledgeHou,"On April 28th, from 12-1pm CDT, TKH will be featured during the 2nd Annual 1954 Project Luminary Awards celebration! Register &amp; share with your network! Let’s support #Blackleaders in education!

#The1954Project #TheCAFEGroup #Luminaries #ExpandOpportunity https://t.co/SdiGSy8cdr",2,0,3,
200,2022-04-11 14:04:24+00:00,TheKnowledgeHou,Meet our Fellows! This Thursday at 5:15pm EST (2:15pm PST),1,0,0,
201,2022-04-08 17:01:55+00:00,TheKnowledgeHou,"Have you applied?
Calling #highschool students in #New York, #LosAngeles, #Newark and #Atlanta! Seats are filling up fast for the Karim Kharbouch Coding Fellowship. Apply today!
Questions? recruitment@theknowledgehouse.org.

#ExpandOpportunity #Tech #TechProgram #Coding #KKCF2022 https://t.co/dL5JTSgguS",4,0,1,
202,2022-04-07 19:45:02+00:00,TheKnowledgeHou,"Digital Literacy 201 is coming up on April 20th! If you're interested in learning the basics of #coding, join us as we explain basic #programming language and code alongside you.

Sign up: https://t.co/vFDJD7wYrp

#ExpandOpportunity #Workshop  #techbasics #digitalliteracy https://t.co/R9EbMMEEmh",1,0,0,
203,2022-04-06 19:15:04+00:00,TheKnowledgeHou,"Time for another #StudentSpotlight! Featuring Daiyan Chowdhury, a #DataScience Innovation Fellow.

Our teachers have said that he is a great team collaborator and he's fantastic at combining other people's ideas in one project.

#ExpandOpportuntiy #CodingFellow #Innovation #tech https://t.co/XLAwdEugEO",2,0,1,
204,2022-04-02 16:01:15+00:00,TheKnowledgeHou,"Today we celebrate Dina Tamimi, the Global Vice President, IoT &amp; Network Security @PaloAltoNtwks. She was also Advisor to the Chairman &amp; CEO of Emaar Properties, Sales Leader @Microsoft &amp; a Senior Consultant @Accenture
#TechLeaders #WHM #WomensHistoryMonth #STEM #WCW #WomeninTech https://t.co/VDGq4MbmDW",2,0,0,
205,2022-04-01 17:02:16+00:00,TheKnowledgeHou,"Our Computer Basics Workshop is coming around again! Join us Wednesday, April 6th at 6p ET/3p PT for another iteration of Digital Literacy 101.

Sign up using this link! https://t.co/rMoURsy0Ql

#ExpandOpportunity #techbasics #learning #computerbasics #TechWorkshop https://t.co/s3KgxbJIio",2,0,1,
206,2022-03-31 17:30:14+00:00,TheKnowledgeHou,"TKH is celebrating the work of our #StaffofTheMonth, Alyssa Brogan! She's been instrumental in her support as Executive &amp; Development Assistant.
Thank you &amp; we hope you continue to be an inspiration &amp; excellent #team member.
#ExpandOpportunity #StaffAppreciationDay #TeamLeader https://t.co/IpNqRBBGDo",3,0,0,
207,2022-03-30 17:02:13+00:00,TheKnowledgeHou,"An excellent opportunity for hiring managers and corporate partners to connect with our Fellows! 

If interested in meeting our Fellows, sign up using this link: https://t.co/7bOpC1j6t7

#ExpandOpportunity #Networking #Techpros #TechIndustry #TechProgram #KKCF #Innovation #Coding https://t.co/jL54IqpgB8",1,0,0,
208,2022-03-28 20:20:03+00:00,TheKnowledgeHou,"Newark was a blast! Thank you for all who were able to come and celebrate our expansion to Newark with BRICK Education Network (@bennetwork).

Stay toon for when we announce Building a Tech Workforce in Atlanta soon!

#ExpandOpportunity #Newark #Bronx #Atlanta #LosAngeles https://t.co/IeOdnmfZaB",3,0,2,
209,2022-03-26 16:01:12+00:00,TheKnowledgeHou,"Check out our workshop, on April 4th, at 7pm ET (4pm PT), where we'll be discussing the importance and how to make the most out of interviewing.

RSVP: https://t.co/4m2rEeqHqi

#ExpandOpprtunity #Interview #Interviewtips #workshop #Collegeworkshop #KKCF #Coding #career https://t.co/r29h2Uo1qP",3,0,3,
210,2022-03-25 20:58:15+00:00,TheKnowledgeHou,"Today we celebrate the accomplishments of Lakecia Gunter.
Lakecia was named one of 100 Influential Women in Tech to Watch in 2022 by WomenTech Network as well as the Elite 100 Leaders List by Diversity Woman Magazine.
#Blackleaders #TechLeaders #WHM #STEM #pocintech #WomenInTech https://t.co/WZ3CqELXj0",2,0,1,
211,2022-03-23 20:20:04+00:00,TheKnowledgeHou,"Mock Interviews are coming up! This is a great opportunity to help the next gen prepare for job placement &amp; assess their career readiness.
If you're interested in lending your expertise: https://t.co/a5SOtlRxe9
#ExpandOpporuntiy #Volunteer #MockInterview #interviewprep https://t.co/oiEW1j3B3J",1,0,0,
212,2022-03-22 20:45:03+00:00,TheKnowledgeHou,"The Knowledge House is #hiring new staff! If you or someone you know are interested in working for TKH, please send a resume &amp; cover letter to careers@theknowledgehouse.org.

Learn more: https://t.co/xSkCCyVLas

#ExpandOpportunity #techjob #nonprofit #Atlanta #LosAngeles #Newark https://t.co/leSdoG3dsn",4,1,1,
213,2022-03-21 19:01:30+00:00,TheKnowledgeHou,"What does a career in #CyberSecurity look like?
We asked experts, Greg Kyrytschenko, DCISO at @guardianlife; Chasity Lourde Wright, CEO of WrighTek; &amp; Isa Judd, Threat Operations Analyst at @HuntressLabs, about it all.
Join us https://t.co/ea6LmnnKD9
#ExpandOpportunity #tech https://t.co/eTDPUI7RVl",2,1,0,
214,2022-03-20 16:01:12+00:00,TheKnowledgeHou,"Have you applied to our 2022 Innovation Fellowship cohort yet?

The fellowship is aimed at serving young adults from #NewYork, #Atlanta, #Newark, &amp; #LosAngeles.

What are you waiting for?

https://t.co/mUNGi64IhV

#ExpandOpportunity #IF2022 #Tech #TechProgram #Coding https://t.co/0sQ6dphAfc",3,0,1,
215,2022-03-19 16:05:02+00:00,TheKnowledgeHou,"Calling all high school Juniors and Seniors! Have you applied to our 2022 Karim Kharbouch Coding Fellowship Program yet?
What are you waiting for?

https://t.co/mUNGi6mjGv

#ExpandOpportunity #KKCF2022 #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles #HighSchool https://t.co/Td6viGgaP8",2,0,1,
216,2022-03-18 16:50:05+00:00,TheKnowledgeHou,"The Knowledge House is in #Newark! Yesterday, we had a spectacular launch event featuring our dynamic partners in the city. Here’s a peek of our interview News12 New Jersey did about our expansion! https://t.co/pbsLlN1Cqy
#ExpandingOpportunity #TechLeaders #pocintech #Press https://t.co/i5R9IbZl1L",2,0,0,
217,2022-03-17 17:30:45+00:00,TheKnowledgeHou,"Taking place March 24th, at 5:30pm ET (2:30pm PT) w/ @JessWorldwide Co-founder &amp; CEO @AmericaOnTech, Jalisa Watson, Creative Project Manager @Snap, &amp; Obioma Richardson, Global Finance-SAP Project Analyst @Bloomberg
RSVP: https://t.co/752yfwzl7A
#ExpandOpportunity #WHM #GenderBias https://t.co/QyExQax738",2,0,0,
218,2022-03-16 19:01:48+00:00,TheKnowledgeHou,"We're celebrating the achievements of #womenintech!
Today we celebrate the accomplishments of Ebony Beckwith, CEO of Salesforce Foundation &amp; Chief Business Officer &amp; Chief of Staff to Marc Benioff Salesforce.
#Blackleaders #TechLeaders #WomensHistoryMonth #STEM #pocintech #WCW https://t.co/wAuXmvrzXl",3,0,0,
219,2022-03-14 18:01:36+00:00,TheKnowledgeHou,"Excited to announce Digital Literacy 201, an advanced #digitalliteracy workshop that goes beyond the basics to explore basic programming language concepts and common terms associated with coding.
Sign up! https://t.co/vFDJD7wYrp
#ExpandOpportunity #computerbasics https://t.co/I1PI89XzrJ",2,0,0,
220,2022-03-12 17:00:25+00:00,TheKnowledgeHou,"Watch this highlight from the first installment of our 2-part Unpacking #HiringBias series. Be sure to join us for the second: #GenderBias &amp; Credentialing in Technology, Thursday, March 24th at 5:30pm ET (2:30 PT).
Register: https://t.co/752yfwzl7A
#ExpandOpportunity #RacialBias https://t.co/D31zKHE9qs",1,0,0,
221,2022-03-11 18:59:42+00:00,TheKnowledgeHou,"To recognize &amp; honor powerful women who are moving tech forward, here are some of the top influential women holding leadership positions in the tech industry.
RSVP to #Unpacking: Gender Bias &amp; Credentialing in Tech https://t.co/752yfwzl7A
#ExpandOpportunity #WomensHistoryMonth https://t.co/LHemYV60LC",1,0,0,
222,2022-03-10 20:01:52+00:00,TheKnowledgeHou,"A Day in the Life series continues! Featuring Jacob Hernandez, Sr. Product Designer at LinkedIn, &amp; Ayman Omer, 2020 Web Development Innovation Fellow. Next Wednesday, March 16th at 6pm ET (3pm PT).
Sign up! https://t.co/ea6LmnnKD9
#ExpandOpportunity #tech #UXUI #WebDevelopment https://t.co/5UQoD8RMSC",1,0,0,
223,2022-03-09 20:30:10+00:00,TheKnowledgeHou,"Have you applied to our 2022 Innovation Fellowship cohort yet? 
It's aimed at serving young adults from diverse backgrounds &amp; turning them into entry-level programmers, data scientists, &amp; designers.
#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles https://t.co/xUDFATBsxd",2,0,2,
224,2022-03-09 20:21:00+00:00,TheKnowledgeHou,"Join us tonight at 6pm (EST), to learn more about our Data Science track. Be sure to register for this and other informational workshops using this link: https://t.co/ea6LmnnKD9

#ExpandOpportunity #Tech #TechProgram #Coding #Bronx #Newark #Atlanta #LosAngeles https://t.co/Qu43XYVOEb",1,0,0,
225,2022-03-09 20:11:40+00:00,TheKnowledgeHou,"It was great meeting with our @AHACalifornia partners in Los Angeles!

#LA #ExpandOpportunity #Expanding https://t.co/coJsqTU5Ow",1,0,0,
226,2022-03-08 21:05:03+00:00,TheKnowledgeHou,"Behind every successful woman is a tribe of other successful women who have her back. 

Happy International Women’s Day, today and everyday. 

#ExpandOpportunity #womensday #womensday2022 #internationalwomensday https://t.co/H3ZW0Np4bu",2,0,0,
227,2022-03-07 20:39:34+00:00,TheKnowledgeHou,"#Studentspotlight goes to Sudipta Sil, a 2021 Data Science Innovation Fellow. She's executed impressive interview prep, helping her to receive an offer to PNC Bank's Technology Development Program, starting in August 2022.
Congrats Sudipta!
#ExpandOpportunity #Tech #TechProgram https://t.co/084FbpIi3f",1,0,0,
228,2022-03-04 21:10:02+00:00,TheKnowledgeHou,"Making a decision on the right college can be difficult. Making sure to establish a framework can help you arrive at a sound decision and eliminate pressure in the decision-making process.
Join us: https://t.co/4m2rEe96yK
#ExpandOpportunity #TechWorkshop #College #CareerChange https://t.co/lKepaJVIa0",1,0,0,
229,2022-03-03 22:35:03+00:00,TheKnowledgeHou,"Join us for a Day in the life: Working in Data Science w/ John Novotny, CEO &amp; Founder of patientsDB, and Janet Perez, recent graduate of our Data Science track &amp; now at Murmuration, Wednesday, March 9th at 6pm.
RSVP: https://t.co/ea6LmnnKD9
#ExpandOpportunity #workshop #tech https://t.co/HS48EQ8dqH",2,0,1,
230,2022-03-02 22:20:03+00:00,TheKnowledgeHou,"Technology influences every aspect of life &amp; is constantly changing and becoming more progressive. While there are still fewer women than men in the science &amp; technology industries today, the gap is closing.
@reshmasaujani
#ExpandOpportunity #GirlCrushWednesday #WomeninTech #WCW https://t.co/Qgx87soOcP",1,0,0,
231,2022-03-01 21:00:49+00:00,TheKnowledgeHou,"Get to know future technologists! This is a great opportunity to help the next-generation prepare for job placement and assess their career readiness.
Interested? Click the Link: https://t.co/a5SOtlRxe9
#ExpandOpporuntiy #Volunteer #interview #MockInterview https://t.co/vXyi5AohCE",2,0,1,
232,2022-02-28 21:30:08+00:00,TheKnowledgeHou,"Congrats to one of our newest hires, Harrison Bass! Harrison has only been with us for about a month and has quickly taken the initiative with partnerships, outreach to mentors and scheduling upcoming events to supplement career class, with great results. 
#ExpandOpportunity https://t.co/rtEhz6bXB1",1,0,0,
233,2022-02-25 17:01:32+00:00,TheKnowledgeHou,"Congratulations are in order to our fearless CEO and Co-Founder, Jerelyn Rodriguez, for making it to @CrainsNewYork's 2022 list of Notable Black leaders and executives in NYC. 
Full article: https://t.co/97JuVyLirw
#ExpandOpportunity #blackbusinessleaders #blackhistorymonth https://t.co/QW7BxiqzAE",5,0,3,
234,2022-02-24 19:01:05+00:00,TheKnowledgeHou,"You've asked and we've listened! The Knowledge House is starting a Digital Literacy 101 workshop where participants can learn the basics of Windows or Mac computing, navigating the Internet, and managing files
Sign up using this link: https://t.co/rMoURsy0Ql
#ExpandOpportunity https://t.co/oEZU6Y50py",1,0,0,
235,2022-02-23 21:00:46+00:00,TheKnowledgeHou,"Shout out to Jeff Dossil!
Jeff is hardworking and does a great job empowering other students to persevere when they are met with challenges.
""I hope to expand my education in software engineering and entrepreneurship and work on building my own business.""
#ExpandOpportuntiy https://t.co/D1SYVvuXum",1,0,0,
236,2022-02-18 18:02:47+00:00,TheKnowledgeHou,"Part 2:
A time to not only bring history into focus,but to take a closer look @ the future of Black folk in #tech.
Check out ""Unpacking: Hiring Bias in Tech"" next Thursday: https://t.co/752yfwzl7A for an in depth convo on #racialbias in tech!
#BlackHistoryMonth #ExpandOpportunity https://t.co/QnDamzUbPD",1,0,0,
237,2022-02-18 18:02:46+00:00,TheKnowledgeHou,"Part 3:
To increase diversity &amp; inclusion in tech, it’s important to amplify &amp; uplift the voices of #Blackleaders.  
RSVP ""Unpacking: Hiring Bias in Tech"" next Thursday: https://t.co/752yfwzl7A for an in depth convo on #racialbias in tech!
#BlackHistoryMonth #ExpandOpportunity https://t.co/1zu9KNwl9d",1,0,0,
238,2022-02-18 18:02:46+00:00,TheKnowledgeHou,"Part 1
Celebrating the incredible Black #innovators, leaders, and influencers who shape the tech industry.
Check out ""Unpacking: Hiring Bias in Tech"" next Thursday: https://t.co/752yfwzl7A for an in depth conversation on #racialbias in tech!
#BlackHistoryMonth #ExpandOpportunity https://t.co/qwitQdWGtS",1,0,0,
239,2022-02-17 18:03:48+00:00,TheKnowledgeHou,"Part 2
Joined by Courtney Blount, Business Marketing Manager @Snap, Rah Thomas, Cloud First Infrastructure Account Lead @Accenture, &amp; Jesse Owens, VP of Product, Open Banking @WellsFargo.
RSVP: https://t.co/752yfwzl7A https://t.co/eFsmiAA7P0",1,0,0,
240,2022-02-17 18:02:41+00:00,TheKnowledgeHou,"Part 1
""Unpacking:Hiring Bias in Technology"" is next week &amp; we're kicking it off w/ ""Racial Bias and Credentialing in Technology"". Join us as we discuss the roadblocks Black professionals face during the hiring process.
RSVP: https://t.co/752yfwzl7A
#ExpandOpportunity #RacialBias https://t.co/EhGhbk1DRP",1,0,0,
241,2022-02-17 18:02:41+00:00,TheKnowledgeHou,"Part 2
Joined by Courtney Blount, Business Marketing Manager @Snap, Rah Thomas, Cloud First Infrastructure Account Lead @Accenture, &amp; Jesse Owens, VP of Product, Open Banking @WellsFargo.
RSVP: https://t.co/752yfwzl7A https://t.co/7IC1sU1ki4",1,0,0,
242,2022-02-17 18:02:01+00:00,TheKnowledgeHou,"Part 1
""Unpacking:Hiring Bias in Technology"" is next week &amp; we're kicking it off w/ ""Racial Bias and Credentialing in Technology"". Join us as we discuss the roadblocks Black professionals face during the hiring process.
RSVP: https://t.co/752yfwzl7A
#ExpandOpportunity #RacialBias https://t.co/1V5MGfx5Ni",2,0,1,
243,2022-02-16 22:09:19+00:00,TheKnowledgeHou,"Calling all high school juniors &amp; seniors: If you are interested in learning the foundations of coding and design the Karim Kharbouch Coding Fellowship is where you need to be. Check out what some of our current students have to say &amp; apply today!

#ExpandOpportunity #nonprofit https://t.co/48anfAIY9v",2,0,0,
244,2022-02-14 21:34:42+00:00,TheKnowledgeHou,"Happy #Valentine's Day! Please show some #love to our new staff! As we expand we are excited to welcome people who are as passionate about our mission as we are. Let's continue to #ExpandOpportunity for our Fellows.

#Newark #LosAngeles #Atlanta #NewYork #Valentinesday #Valentine https://t.co/YVqd3XrdPQ",1,0,0,
245,2022-02-11 19:51:03+00:00,TheKnowledgeHou,"Part 2
The series will be moderated: Constance Barnes, Our Director of Strategic Partnerships, &amp; Derrick Denzell Spencer, Our Associate Director of Development, Donor &amp; Corporate Engagement.
RSVP: https://t.co/752yfwzl7A
#ExpandOpportunity #RacialBias #GenderBias #BLM #WHM #Tech https://t.co/66pS1Btj8J",0,0,0,
246,2022-02-11 19:48:00+00:00,TheKnowledgeHou,"Part 1
Join us! ""Unpacking Hiring Bias,"" for #BlackHistoryMonth &amp; #WomensHistoryMonth! TKH along with Industry professionals discusses the prevailing biases that serve as barriers in the #Tech industry.
RSVP: https://t.co/752yfwzl7A
#ExpandOpportunity #RacialBias #GenderBias https://t.co/GfJa9Igbbh",2,0,2,
247,2022-02-09 18:02:55+00:00,TheKnowledgeHou,"Shout out Shifra Goldberg, a #DataScience Fellow, as one of our #StudentSpotlight's for the month! Since entering the program, She's been a ray of light and provides positive energy to her classmates, teachers, &amp; through her work.

#ExpandOpportunity #Newark #LosAngeles #Atlanta https://t.co/BOljmBT3Nm",0,0,0,
248,2022-02-08 21:05:02+00:00,TheKnowledgeHou,"The way companies interview is always changing and we teach our Fellows to stay on top of these changes through mock interviews, behavioral and technical interview preparation, and our volunteers!
Mock Interviews: https://t.co/a5SOtlRxe9
#ExpandOportunity #Volunteer #Interview https://t.co/1oPtcox2Cr",0,0,0,
249,2022-02-07 19:30:12+00:00,TheKnowledgeHou,"As we expand into #Atlanta, #LosAngeles, and #Newark, we are committed to #hiring staff that directly reflect each local community we aim to serve.

Learning more about the open roles on our website at https://t.co/nmJlaZwtej

#ExpandOpportunity #team #techjob #nonporfit https://t.co/4cnaLVW6ET",0,0,0,
250,2022-02-04 18:30:13+00:00,TheKnowledgeHou,"Interested in #entrepreneurship &amp; #tech? Join us this Monday, February 7th at 7pm to learn about the business models of tech companies and how to be thought leaders within the industry at our next workshop!

Sign up! https://t.co/4m2rEe96yK

#ExpandOpportunity #workshop https://t.co/S7a4tyV5qo",1,0,1,
251,2022-02-02 20:01:47+00:00,TheKnowledgeHou,"Applications are officially open! Both The KKCF and The Innovation Fellowship are officially available on our site.

For any question you may have, please be make sure to email us at recruitment@theknowledgehouse.org

#ExpandOpportunity #Tech #Bronx #Newark #Atlanta #LosAngeles https://t.co/ZbWuFuulrh",1,0,0,
252,2022-02-01 21:45:05+00:00,TheKnowledgeHou,"#BlackHistoryMonth at TKH is about celebrating resilience, innovation, and determination of a population who have been integral to building the workforce in this country. It’s about working towards a more inclusive and diverse society where everyone can #ExpandOpportunity. https://t.co/mwQo7s1GFL",3,0,0,
253,2022-01-31 20:35:03+00:00,TheKnowledgeHou,"Congrats to Isabelle Kallman as our first #StaffoftheMonth for 2022! 🎉
As our Director of Operations, she's done so much work to prepare us &amp; makes sure the organizational culture and morale has been great as we contend the ups and downs of the pandemic.
#ExpandOpportunity #team https://t.co/yC2nHhIQvH",1,0,0,
254,2022-01-28 20:30:09+00:00,TheKnowledgeHou,"As we think of #dataprivacyday, we encourage new and innovative ways to protect the data of internet surfers and are excited to empower the next generation of digital privacy technologists.

Applications open next week!

#ExpandOpportunity #CyberSecurity https://t.co/ZPu3r8P9iy",1,0,3,
255,2022-01-24 20:01:35+00:00,TheKnowledgeHou,"Thank you, Lylia for recognizing the importance of sharing knowledge to those who don't typically have access.

To become a volunteer and help empower the next generations of tech leaders: https://t.co/0tawZ9iebN

#ExpandOpportunity #tech #Volunteer #ClosingTheDigitalDivide https://t.co/SOWWYoQ1k8",1,0,0,
256,2022-01-17 18:30:13+00:00,TheKnowledgeHou,"Honoring Dr. Martin Luther King Jr, today &amp; every day. Let's remember all that he stood for.

 #mlk #martinluther #martinlutherking #ExpandOpportunity https://t.co/XvCefWhwaS",1,0,0,
257,2022-01-13 21:40:02+00:00,TheKnowledgeHou,"We would like to thank all of you who supported us to fund our aspiring technologists on their journey to economic independence and rewarding tech careers. We are excited &amp; ready to reach more young people from New York City, Newark, Los Angeles, and Atlanta.

#ExpandOpportunity https://t.co/nvmf4WQh4A",0,0,0,
258,2022-01-10 18:02:12+00:00,TheKnowledgeHou,"Shoutout to Chris for volunteering is time as an industry professional to speak in our Data Science class. Volunteers from the tech industry provide lessons that guide our technical and career instruction on the road to #ExpandOpportunity. 
If interested: https://t.co/0tawZ9iebN https://t.co/rU32cUJ4DK",0,0,0,
259,2022-01-06 20:05:03+00:00,TheKnowledgeHou,"Young people should be given opportunity to succeed, which is why It's important to have organizations like @REDFworks to #invest and trust us to advance economic inclusion and mobility through social enterprising.
#ExpandOpportunity #Bronx, #LosAngles, #Newark, and #Atlanta https://t.co/V5hvzsJ3D5",1,0,0,
